,campaign_name,adset_name,Region,Age Range,TargetAudience
1599,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Entrance Exam [ 7th Dec ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass LangTests and PostGrad
1600,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1601,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Focusing On University [ 4th Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1602,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1603,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1604,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1605,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA KA&TN - 240224,India: Karnataka; Tamil Nadu,23-30,Abroad and Business&Marketing
1606,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1607,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
1608,USP Study Abroad_Generic_240224,All India New enquiry list REM_290224,nan,,
1609,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1610,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
1611,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1612,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
1613,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
1614,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
1615,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
1616,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1617,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
1618,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1619,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
1620,USP_MS + Coop Campaign_240224,MS + Coop AP&TS Ad set - 240224,India: Andhra Pradesh; Telangana,24-30,CSE
1621,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1622,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
1623,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1624,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
1625,USP_Webinar2_270324,All India Webinar_270324,India,24-33,CSE and Abroad
1626,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
1627,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
1628,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
1629,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
1630,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
1631,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
1632,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
1633,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
1634,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1635,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_KATNTSAP,India: Andhra Pradesh; Karnataka; Tamil Nadu; Telangana,24-30,CSE
1636,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1637,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1638,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1639,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
1640,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
1641,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1642,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1643,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
1644,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
1645,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1646,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1647,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_KATNTSAP,India: Andhra Pradesh; Karnataka; Tamil Nadu; Telangana,24-30,CSE
1648,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
1649,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1650,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1651,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1652,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1653,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1654,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1655,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
1656,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1657,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1658,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1659,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1660,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1661,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
1662,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1663,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Entrance Exam [ 7th Dec ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass LangTests and PostGrad
1664,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1665,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1666,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1667,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1668,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
1669,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
1670,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
1671,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1672,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
1673,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1674,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1675,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
1676,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
1677,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
1678,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
1679,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
1680,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
1681,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
1682,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1683,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
1684,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
1685,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Entrance Exam [ 7th Dec ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass LangTests and PostGrad
1686,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1687,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
1688,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Related To Study In US [ 7th Dec ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1689,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1690,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1691,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1692,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1693,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1694,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1695,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1696,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1697,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1698,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
1699,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1700,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1701,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
1702,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
1703,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1704,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1706,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1707,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
1708,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
1709,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
1710,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1711,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
1712,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1713,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1714,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
1715,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_KATNTSAP,India: Andhra Pradesh; Karnataka; Tamil Nadu; Telangana,24-30,CSE
1716,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1717,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1718,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
1719,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1720,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
1721,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1722,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1723,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
1724,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
1725,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
1726,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1727,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1728,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
1729,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1730,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Entrance Exam [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1731,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
1732,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
1733,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
1734,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
1735,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1736,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
1737,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1738,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
1739,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
1740,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
1741,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
1742,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1743,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1744,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
1745,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Related To Study In US [ 23rd Nov ],"India excl AP,KA,TM,TL",25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
1746,USP_Webinar_070324,All India Study abroad Interest 070324,India,24-32,Abroad
1747,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
1748,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
1749,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
